id,mode,dist_train,dist_air,dist_bus,dist_car,cost_train,cost_air,cost_bus,cost_car,ivt_train,ivt_air,ivt_bus,ivt_car,ovt_train,ovt_air,ovt_bus,ovt_car,freq_train,freq_air,freq_bus,freq_car,income_train,income_air,income_bus,income_car,urban_train,urban_air,urban_bus,urban_car
2301,car,255,255,255,255,50.95,130.55,23.46,48.45,193,46,186,181,90,74,75,0,3,16,24,0,35,35,35,35,1,1,1,1
2302,car,255,255,255,255,50.95,130.55,23.46,48.45,193,46,186,181,90,74,75,0,3,16,24,0,35,35,35,35,1,1,1,1
2303,car,372,372,372,372,50.95,142.55,25.46,70.68,193,46,186,277,90,86,75,0,3,16,24,0,70,70,70,70,1,1,1,1
2304,car,322,322,322,322,51.95,142.55,26.46,61.18,193,46,186,221,110,116,95,0,3,16,24,0,25,25,25,25,1,1,1,1
2305,car,235,235,235,235,50.95,134.55,23.46,44.65,193,46,186,168,90,81,75,0,3,16,24,0,70,70,70,70,1,1,1,1
2306,car,235,235,235,235,50.95,134.55,23.46,44.65,193,46,186,168,90,81,75,0,3,16,24,0,70,70,70,70,1,1,1,1
2307,car,235,235,235,235,50.95,134.55,23.46,44.65,193,46,186,168,90,81,75,0,3,16,24,0,70,70,70,70,1,1,1,1
2308,car,235,235,235,235,50.95,134.55,23.46,44.65,193,46,186,168,90,81,75,0,3,16,24,0,45,45,45,45,1,1,1,1
2309,car,295,295,295,295,51.45,142.55,26.46,56.05,193,46,186,199,100,96,85,0,3,16,24,0,55,55,55,55,1,1,1,1
2310,car,438,438,438,438,52.95,142.55,26.46,83.22,193,46,186,331,130,86,115,0,3,16,24,0,35,35,35,35,1,1,1,1
2311,car,127,127,127,127,31.15,145.3,14.96,24.13,120,46,115,87,65,155,62,0,3,16,8,0,35,35,35,35,1,1,1,1
2312,car,127,127,127,127,31.15,145.3,14.96,24.13,120,46,115,87,65,155,62,0,3,16,8,0,70,70,70,70,1,1,1,1
2313,car,127,127,127,127,31.15,145.3,14.96,24.13,120,46,115,87,65,155,62,0,3,16,8,0,35,35,35,35,1,1,1,1
2314,car,127,127,127,127,31.15,145.3,14.96,24.13,120,46,115,87,65,155,62,0,3,16,8,0,55,55,55,55,1,1,1,1
2315,car,127,127,127,127,31.15,145.3,14.96,24.13,120,46,115,87,65,155,62,0,3,16,8,0,70,70,70,70,1,1,1,1
2316,car,127,127,127,127,31.15,145.3,14.96,24.13,120,46,115,87,65,155,62,0,3,16,8,0,55,55,55,55,1,1,1,1
2317,car,127,127,127,127,31.15,145.3,14.96,24.13,120,46,115,87,65,155,62,0,3,16,8,0,70,70,70,70,1,1,1,1
2318,car,277,277,277,277,33.35,145.3,19.26,52.63,120,46,115,211,90,150,83,0,3,16,8,0,15,15,15,15,1,1,1,1
2319,car,277,277,277,277,33.35,145.3,19.26,52.63,120,46,115,211,90,150,83,0,3,16,8,0,45,45,45,45,1,1,1,1
2320,train,218,218,218,218,44.9,136.3,24.11,41.42,166,46,186,143,65,78,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2321,train,218,218,218,218,44.9,136.3,24.11,41.42,166,46,186,143,65,78,69,0,3,16,24,0,15,15,15,15,1,1,1,1
2322,car,218,218,218,218,44.9,136.3,24.11,41.42,166,46,186,143,65,78,69,0,3,16,24,0,15,15,15,15,1,1,1,1
2323,car,218,218,218,218,44.9,136.3,24.11,41.42,166,46,186,143,65,78,69,0,3,16,24,0,55,55,55,55,1,1,1,1
2324,car,218,218,218,218,44.9,136.3,24.11,41.42,166,46,186,143,65,78,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2325,car,218,218,218,218,44.9,136.3,24.11,41.42,166,46,186,143,65,78,69,0,3,16,24,0,25,25,25,25,1,1,1,1
2326,car,218,218,218,218,44.9,136.3,24.11,41.42,166,46,186,143,65,78,69,0,3,16,24,0,55,55,55,55,1,1,1,1
2327,car,218,218,218,218,44.9,136.3,24.11,41.42,166,46,186,143,65,78,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2328,car,218,218,218,218,44.9,136.3,24.11,41.42,166,46,186,143,65,78,69,0,3,16,24,0,55,55,55,55,1,1,1,1
2329,train,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2330,train,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2331,train,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2332,train,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,45,45,45,45,1,1,1,1
2333,train,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,55,55,55,55,1,1,1,1
2334,air,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,45,45,45,45,1,1,1,1
2335,air,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2336,air,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2337,air,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2338,air,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,35,35,35,35,1,1,1,1
2339,bus,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,25,25,25,25,1,1,1,1
2340,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2341,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2342,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,15,15,15,15,1,1,1,1
2343,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2344,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2345,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,15,15,15,15,1,1,1,1
2346,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,45,45,45,45,1,1,1,1
2347,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,35,35,35,35,1,1,1,1
2348,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2349,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,45,45,45,45,1,1,1,1
2350,car,221,221,221,221,45.45,137.3,23.61,41.99,193,46,186,148,73,86,69,0,3,16,24,0,70,70,70,70,1,1,1,1
2351,car,245,245,245,245,49.15,133.3,23.86,46.55,193,46,186,167,85,78,78,0,3,16,24,0,55,55,55,55,1,1,1,1
2352,car,245,245,245,245,49.15,133.3,23.86,46.55,193,46,186,167,85,78,78,0,3,16,24,0,55,55,55,55,1,1,1,1
2353,car,156,156,156,156,36.35,145.3,16.26,29.64,120,46,115,123,125,130,83,0,3,16,8,0,25,25,25,25,1,1,1,1
2354,car,144,144,144,144,32.35,145.3,16.26,27.36,120,46,115,101,80,110,73,0,3,16,8,0,45,45,45,45,1,1,1,1
2355,car,144,144,144,144,32.35,145.3,16.26,27.36,120,46,115,101,80,110,73,0,3,16,8,0,15,15,15,15,1,1,1,1
2356,car,144,144,144,144,32.35,145.3,16.26,27.36,120,46,115,101,80,110,73,0,3,16,8,0,70,70,70,70,1,1,1,1
2357,car,144,144,144,144,32.35,145.3,16.26,27.36,120,46,115,101,80,110,73,0,3,16,8,0,70,70,70,70,1,1,1,1
2358,car,144,144,144,144,32.35,145.3,16.26,27.36,120,46,115,101,80,110,73,0,3,16,8,0,70,70,70,70,1,1,1,1
2359,car,312,312,312,312,50.15,145.3,26.86,59.28,193,46,186,208,105,120,98,0,3,16,24,0,45,45,45,45,1,1,1,1
2360,car,225,225,225,225,49.15,137.3,23.86,42.75,193,46,186,155,85,85,78,0,3,16,24,0,70,70,70,70,1,1,1,1
2361,car,382,382,382,382,50.65,145.3,26.86,72.58,193,46,186,266,115,110,108,0,3,16,24,0,45,45,45,45,1,1,1,1
2362,car,428,428,428,428,51.15,145.3,26.86,81.32,193,46,186,318,125,90,118,0,3,16,24,0,25,25,25,25,1,1,1,1
2363,car,428,428,428,428,51.15,145.3,26.86,81.32,193,46,186,318,125,90,118,0,3,16,24,0,55,55,55,55,1,1,1,1
2364,car,132,132,132,132,30.6,145.95,15.16,25.08,120,46,115,94,60,158,59,0,3,16,8,0,35,35,35,35,1,1,1,1
2365,train,223,223,223,223,44.35,136.95,24.31,42.37,166,46,186,150,60,81,66,0,3,16,24,0,70,70,70,70,1,1,1,1
2366,car,223,223,223,223,44.35,136.95,24.31,42.37,166,46,186,150,60,81,66,0,3,16,24,0,45,45,45,45,1,1,1,1
2367,car,223,223,223,223,44.35,136.95,24.31,42.37,166,46,186,150,60,81,66,0,3,16,24,0,55,55,55,55,1,1,1,1
2368,bus,226,226,226,226,44.9,137.95,23.81,42.94,193,46,186,154,68,89,66,0,3,16,24,0,55,55,55,55,1,1,1,1
2369,car,226,226,226,226,44.9,137.95,23.81,42.94,193,46,186,154,68,89,66,0,3,16,24,0,45,45,45,45,1,1,1,1
2370,car,226,226,226,226,44.9,137.95,23.81,42.94,193,46,186,154,68,89,66,0,3,16,24,0,55,55,55,55,1,1,1,1
2371,car,433,433,433,433,50.6,145.95,27.06,82.27,193,46,186,325,120,93,115,0,3,16,24,0,55,55,55,55,1,1,1,1
2372,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,22,22,22,22,1,1,1,1
2373,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,70,70,70,70,1,1,1,1
2374,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,70,70,70,70,1,1,1,1
2375,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,70,70,70,70,1,1,1,1
2376,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,35,35,35,35,1,1,1,1
2377,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,35,35,35,35,1,1,1,1
2378,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,45,45,45,45,1,1,1,1
2379,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,25,25,25,25,1,1,1,1
2380,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,35,35,35,35,1,1,1,1
2381,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,70,70,70,70,1,1,1,1
2382,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,55,55,55,55,1,1,1,1
2383,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,70,70,70,70,1,1,1,1
2384,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,55,55,55,55,1,1,1,1
2385,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,55,55,55,55,1,1,1,1
2386,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,35,35,35,35,1,1,1,1
2387,car,282,282,282,282,30.8,151.85,19.41,53.58,120,46,115,218,77,150,78,0,3,16,8,0,70,70,70,70,1,1,1,1
2388,car,282,282,282,282,30.8,151.85,19.41,53.58,120,46,115,218,77,150,78,0,3,16,8,0,70,70,70,70,1,1,1,1
2389,car,282,282,282,282,30.8,151.85,19.41,53.58,120,46,115,218,77,150,78,0,3,16,8,0,35,35,35,35,1,1,1,1
2390,car,282,282,282,282,30.8,151.85,19.41,53.58,120,46,115,218,77,150,78,0,3,16,8,0,45,45,45,45,1,1,1,1
2391,car,205,205,205,205,38.6,141.85,27.01,38.95,170,46,186,154,57,78,78,0,3,16,24,0,35,35,35,35,1,1,1,1
2392,car,205,205,205,205,38.6,141.85,27.01,38.95,170,46,186,154,57,78,78,0,3,16,24,0,70,70,70,70,1,1,1,1
2393,train,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2394,train,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2395,train,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2396,train,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,5,5,5,5,1,1,1,1
2397,train,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2398,air,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2399,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2400,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,35,35,35,35,1,1,1,1
2401,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2402,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2403,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2404,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2405,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2406,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2407,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2408,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2409,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2410,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2411,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2412,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2413,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2414,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2415,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2416,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2417,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,35,35,35,35,1,1,1,1
2418,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2419,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2420,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2421,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2422,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2423,train,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2424,train,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,35,35,35,35,1,1,1,1
2425,train,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2426,train,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2427,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2428,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2429,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2430,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2431,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2432,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2433,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2434,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2435,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2436,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2437,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2438,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2439,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2440,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2441,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2442,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,25,25,25,25,1,1,1,1
2443,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,25,25,25,25,1,1,1,1
2444,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,15,15,15,15,1,1,1,1
2445,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2446,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,25,25,25,25,1,1,1,1
2447,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,35,35,35,35,1,1,1,1
2448,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2449,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,45,45,45,45,1,1,1,1
2450,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,55,55,55,55,1,1,1,1
2451,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,35,35,35,35,1,1,1,1
2452,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,70,70,70,70,1,1,1,1
2453,car,232,232,232,232,43.1,151.85,24.01,44.08,193,46,186,160,67,90,68,0,3,16,24,0,55,55,55,55,1,1,1,1
2454,car,232,232,232,232,43.1,151.85,24.01,44.08,193,46,186,160,67,90,68,0,3,16,24,0,55,55,55,55,1,1,1,1
2455,car,232,232,232,232,43.1,151.85,24.01,44.08,193,46,186,160,67,90,68,0,3,16,24,0,70,70,70,70,1,1,1,1
2456,car,232,232,232,232,43.1,151.85,24.01,44.08,193,46,186,160,67,90,68,0,3,16,24,0,70,70,70,70,1,1,1,1
2457,car,232,232,232,232,43.1,151.85,24.01,44.08,193,46,186,160,67,90,68,0,3,16,24,0,25,25,25,25,1,1,1,1
2458,train,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2459,air,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2460,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,45,45,45,45,1,1,1,1
2461,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2462,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,45,45,45,45,1,1,1,1
2463,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2464,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,45,45,45,45,1,1,1,1
2465,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,55,55,55,55,1,1,1,1
2466,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2467,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,35,35,35,35,1,1,1,1
2468,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2469,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,45,45,45,45,1,1,1,1
2470,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,70,70,70,70,1,1,1,1
2471,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,70,70,70,70,1,1,1,1
2472,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,35,35,35,35,1,1,1,1
2473,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,35,35,35,35,1,1,1,1
2474,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,55,55,55,55,1,1,1,1
2475,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,70,70,70,70,1,1,1,1
2476,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,35,35,35,35,1,1,1,1
2477,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,70,70,70,70,1,1,1,1
2478,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,22,22,22,22,1,1,1,1
2479,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,35,35,35,35,1,1,1,1
2480,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,70,70,70,70,1,1,1,1
2481,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,70,70,70,70,1,1,1,1
2482,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,70,70,70,70,1,1,1,1
2483,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,55,55,55,55,1,1,1,1
2484,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,5,5,5,5,1,1,1,1
2485,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,55,55,55,55,1,1,1,1
2486,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,70,70,70,70,1,1,1,1
2487,car,317,317,317,317,47.6,151.85,27.01,60.23,193,46,186,215,92,120,93,0,3,16,24,0,45,45,45,45,1,1,1,1
2488,car,317,317,317,317,47.6,151.85,27.01,60.23,193,46,186,215,92,120,93,0,3,16,24,0,45,45,45,45,1,1,1,1
2489,car,317,317,317,317,47.6,151.85,27.01,60.23,193,46,186,215,92,120,93,0,3,16,24,0,35,35,35,35,1,1,1,1
2490,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2491,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2492,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2493,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,55,55,55,55,1,1,1,1
2494,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,55,55,55,55,1,1,1,1
2495,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2496,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,55,55,55,55,1,1,1,1
2497,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,25,25,25,25,1,1,1,1
2498,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2499,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,70,70,70,70,1,1,1,1
2500,car,387,387,387,387,48.1,151.85,27.01,73.53,193,46,186,273,102,110,103,0,3,16,24,0,45,45,45,45,1,1,1,1
