id,mode,dist_train,dist_air,dist_bus,dist_car,cost_train,cost_air,cost_bus,cost_car,ivt_train,ivt_air,ivt_bus,ivt_car,ovt_train,ovt_air,ovt_bus,ovt_car,freq_train,freq_air,freq_bus,freq_car,urban_train,urban_air,urban_bus,urban_car,income_train,income_air,income_bus,income_car
2377,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,1,1,1,1,35,35,35,35
2378,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,1,1,1,1,45,45,45,45
2379,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,1,1,1,1,25,25,25,25
2380,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,1,1,1,1,35,35,35,35
2381,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,1,1,1,1,70,70,70,70
2382,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,1,1,1,1,55,55,55,55
2383,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,1,1,1,1,70,70,70,70
2384,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,1,1,1,1,55,55,55,55
2385,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,1,1,1,1,55,55,55,55
2386,car,132,132,132,132,28.6,151.85,15.11,25.08,120,46,115,94,52,155,57,0,3,16,8,0,1,1,1,1,35,35,35,35
2387,car,282,282,282,282,30.8,151.85,19.41,53.58,120,46,115,218,77,150,78,0,3,16,8,0,1,1,1,1,70,70,70,70
2388,car,282,282,282,282,30.8,151.85,19.41,53.58,120,46,115,218,77,150,78,0,3,16,8,0,1,1,1,1,70,70,70,70
2389,car,282,282,282,282,30.8,151.85,19.41,53.58,120,46,115,218,77,150,78,0,3,16,8,0,1,1,1,1,35,35,35,35
2390,car,282,282,282,282,30.8,151.85,19.41,53.58,120,46,115,218,77,150,78,0,3,16,8,0,1,1,1,1,45,45,45,45
2391,car,205,205,205,205,38.6,141.85,27.01,38.95,170,46,186,154,57,78,78,0,3,16,24,0,1,1,1,1,35,35,35,35
2392,car,205,205,205,205,38.6,141.85,27.01,38.95,170,46,186,154,57,78,78,0,3,16,24,0,1,1,1,1,70,70,70,70
2393,train,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2394,train,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2395,train,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2396,train,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,5,5,5,5
2397,train,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2398,air,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2399,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2400,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,35,35,35,35
2401,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2402,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2403,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2404,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2405,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2406,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2407,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2408,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2409,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2410,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2411,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2412,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2413,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2414,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2415,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2416,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2417,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,35,35,35,35
2418,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2419,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2420,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2421,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2422,car,223,223,223,223,42.35,142.85,24.26,42.37,166,46,186,150,52,78,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2423,train,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2424,train,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,35,35,35,35
2425,train,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2426,train,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2427,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2428,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2429,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2430,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2431,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2432,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2433,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2434,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2435,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2436,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2437,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2438,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2439,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2440,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2441,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2442,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,25,25,25,25
2443,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,25,25,25,25
2444,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,15,15,15,15
2445,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2446,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,25,25,25,25
2447,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,35,35,35,35
2448,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2449,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,45,45,45,45
2450,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,55,55,55,55
2451,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,35,35,35,35
2452,car,226,226,226,226,42.9,143.85,23.76,42.94,193,46,186,154,60,86,64,0,3,16,24,0,1,1,1,1,70,70,70,70
2453,car,232,232,232,232,43.1,151.85,24.01,44.08,193,46,186,160,67,90,68,0,3,16,24,0,1,1,1,1,55,55,55,55
2454,car,232,232,232,232,43.1,151.85,24.01,44.08,193,46,186,160,67,90,68,0,3,16,24,0,1,1,1,1,55,55,55,55
2455,car,232,232,232,232,43.1,151.85,24.01,44.08,193,46,186,160,67,90,68,0,3,16,24,0,1,1,1,1,70,70,70,70
2456,car,232,232,232,232,43.1,151.85,24.01,44.08,193,46,186,160,67,90,68,0,3,16,24,0,1,1,1,1,70,70,70,70
2457,car,232,232,232,232,43.1,151.85,24.01,44.08,193,46,186,160,67,90,68,0,3,16,24,0,1,1,1,1,25,25,25,25
2458,train,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2459,air,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2460,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,45,45,45,45
2461,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2462,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,45,45,45,45
2463,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2464,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,45,45,45,45
2465,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,55,55,55,55
2466,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2467,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,35,35,35,35
2468,car,250,250,250,250,46.6,139.85,24.01,47.5,193,46,186,174,72,78,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2469,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,1,1,1,1,45,45,45,45
2470,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,1,1,1,1,70,70,70,70
2471,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,1,1,1,1,70,70,70,70
2472,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,1,1,1,1,35,35,35,35
2473,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,1,1,1,1,35,35,35,35
2474,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,1,1,1,1,55,55,55,55
2475,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,1,1,1,1,70,70,70,70
2476,car,161,161,161,161,33.8,151.85,16.41,30.59,120,46,115,130,112,130,78,0,3,16,8,0,1,1,1,1,35,35,35,35
2477,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,1,1,1,1,70,70,70,70
2478,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,1,1,1,1,22,22,22,22
2479,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,1,1,1,1,35,35,35,35
2480,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,1,1,1,1,70,70,70,70
2481,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,1,1,1,1,70,70,70,70
2482,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,1,1,1,1,70,70,70,70
2483,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,1,1,1,1,55,55,55,55
2484,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,1,1,1,1,5,5,5,5
2485,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,1,1,1,1,55,55,55,55
2486,car,149,149,149,149,29.8,151.85,16.41,28.31,120,46,115,108,67,110,68,0,3,16,8,0,1,1,1,1,70,70,70,70
2487,car,317,317,317,317,47.6,151.85,27.01,60.23,193,46,186,215,92,120,93,0,3,16,24,0,1,1,1,1,45,45,45,45
2488,car,317,317,317,317,47.6,151.85,27.01,60.23,193,46,186,215,92,120,93,0,3,16,24,0,1,1,1,1,45,45,45,45
2489,car,317,317,317,317,47.6,151.85,27.01,60.23,193,46,186,215,92,120,93,0,3,16,24,0,1,1,1,1,35,35,35,35
2490,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2491,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2492,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2493,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,1,1,1,1,55,55,55,55
2494,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,1,1,1,1,55,55,55,55
2495,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2496,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,1,1,1,1,55,55,55,55
2497,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,1,1,1,1,25,25,25,25
2498,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2499,car,230,230,230,230,46.6,143.85,24.01,43.7,193,46,186,162,72,85,73,0,3,16,24,0,1,1,1,1,70,70,70,70
2500,car,387,387,387,387,48.1,151.85,27.01,73.53,193,46,186,273,102,110,103,0,3,16,24,0,1,1,1,1,45,45,45,45
2501,car,387,387,387,387,48.1,151.85,27.01,73.53,193,46,186,273,102,110,103,0,3,16,24,0,1,1,1,1,55,55,55,55
2502,car,433,433,433,433,48.6,151.85,27.01,82.27,193,46,186,325,112,90,113,0,3,16,24,0,1,1,1,1,15,15,15,15
2503,car,433,433,433,433,48.6,151.85,27.01,82.27,193,46,186,325,112,90,113,0,3,16,24,0,1,1,1,1,70,70,70,70
2504,car,433,433,433,433,48.6,151.85,27.01,82.27,193,46,186,325,112,90,113,0,3,16,24,0,1,1,1,1,15,15,15,15
2505,car,433,433,433,433,48.6,151.85,27.01,82.27,193,46,186,325,112,90,113,0,3,16,24,0,1,1,1,1,55,55,55,55
2506,car,433,433,433,433,48.6,151.85,27.01,82.27,193,46,186,325,112,90,113,0,3,16,24,0,1,1,1,1,70,70,70,70
2507,car,433,433,433,433,48.6,151.85,27.01,82.27,193,46,186,325,112,90,113,0,3,16,24,0,1,1,1,1,35,35,35,35
2508,car,433,433,433,433,48.6,151.85,27.01,82.27,193,46,186,325,112,90,113,0,3,16,24,0,1,1,1,1,70,70,70,70
2509,car,132,132,132,132,29.6,152.4,15.86,25.08,120,46,115,94,65,165,64,0,3,16,8,0,1,1,1,1,45,45,45,45
2510,car,132,132,132,132,29.6,152.4,15.86,25.08,120,46,115,94,65,165,64,0,3,16,8,0,1,1,1,1,70,70,70,70
2511,car,282,282,282,282,31.8,152.4,20.16,53.58,120,46,115,218,90,160,85,0,3,16,8,0,1,1,1,1,70,70,70,70
2512,car,282,282,282,282,31.8,152.4,20.16,53.58,120,46,115,218,90,160,85,0,3,16,8,0,1,1,1,1,70,70,70,70
2513,car,205,205,205,205,39.6,142.4,27.76,38.95,170,46,186,154,70,88,85,0,3,16,24,0,1,1,1,1,70,70,70,70
2514,train,223,223,223,223,43.35,143.4,25.01,42.37,166,46,186,150,65,88,71,0,3,16,24,0,1,1,1,1,55,55,55,55
2515,car,223,223,223,223,43.35,143.4,25.01,42.37,166,46,186,150,65,88,71,0,3,16,24,0,1,1,1,1,35,35,35,35
2516,car,223,223,223,223,43.35,143.4,25.01,42.37,166,46,186,150,65,88,71,0,3,16,24,0,1,1,1,1,70,70,70,70
2517,train,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,25,25,25,25
2518,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,35,35,35,35
2519,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,70,70,70,70
2520,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,35,35,35,35
2521,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,45,45,45,45
2522,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,70,70,70,70
2523,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,25,25,25,25
2524,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,70,70,70,70
2525,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,45,45,45,45
2526,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,35,35,35,35
2527,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,70,70,70,70
2528,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,45,45,45,45
2529,car,226,226,226,226,43.9,144.4,24.51,42.94,193,46,186,154,73,96,71,0,3,16,24,0,1,1,1,1,35,35,35,35
2530,car,232,232,232,232,44.1,152.4,24.76,44.08,193,46,186,160,80,100,75,0,3,16,24,0,1,1,1,1,35,35,35,35
2531,car,232,232,232,232,47.6,152.4,24.76,44.08,193,46,186,162,85,105,80,0,3,16,24,0,1,1,1,1,45,45,45,45
2532,air,250,250,250,250,47.6,140.4,24.76,47.5,193,46,186,174,85,88,80,0,3,16,24,0,1,1,1,1,70,70,70,70
2533,car,250,250,250,250,47.6,140.4,24.76,47.5,193,46,186,174,85,88,80,0,3,16,24,0,1,1,1,1,45,45,45,45
2534,car,250,250,250,250,47.6,140.4,24.76,47.5,193,46,186,174,85,88,80,0,3,16,24,0,1,1,1,1,35,35,35,35
2535,car,161,161,161,161,34.8,152.4,17.16,30.59,120,46,115,130,125,140,85,0,3,16,8,0,1,1,1,1,70,70,70,70
2536,car,161,161,161,161,34.8,152.4,17.16,30.59,120,46,115,130,125,140,85,0,3,16,8,0,1,1,1,1,25,25,25,25
2537,car,149,149,149,149,30.8,152.4,17.16,28.31,120,46,115,108,80,120,75,0,3,16,8,0,1,1,1,1,55,55,55,55
2538,car,149,149,149,149,30.8,152.4,17.16,28.31,120,46,115,108,80,120,75,0,3,16,8,0,1,1,1,1,45,45,45,45
2539,car,433,433,433,433,49.6,152.4,27.76,82.27,193,46,186,325,125,100,120,0,3,16,24,0,1,1,1,1,70,70,70,70
2540,car,433,433,433,433,49.6,152.4,27.76,82.27,193,46,186,325,125,100,120,0,3,16,24,0,1,1,1,1,35,35,35,35
2541,car,433,433,433,433,49.6,152.4,27.76,82.27,193,46,186,325,125,100,120,0,3,16,24,0,1,1,1,1,55,55,55,55
2542,car,132,132,132,132,30.1,153.3,15.56,25.08,120,46,115,94,67,160,69,0,3,16,8,0,1,1,1,1,35,35,35,35
2543,car,132,132,132,132,30.1,153.3,15.56,25.08,120,46,115,94,67,160,69,0,3,16,8,0,1,1,1,1,45,45,45,45
2544,car,132,132,132,132,30.1,153.3,15.56,25.08,120,46,115,94,67,160,69,0,3,16,8,0,1,1,1,1,35,35,35,35
2545,car,132,132,132,132,30.1,153.3,15.56,25.08,120,46,115,94,67,160,69,0,3,16,8,0,1,1,1,1,35,35,35,35
2546,car,282,282,282,282,32.3,153.3,19.86,53.58,120,46,115,218,92,155,90,0,3,16,8,0,1,1,1,1,45,45,45,45
2547,car,282,282,282,282,32.3,153.3,19.86,53.58,120,46,115,218,92,155,90,0,3,16,8,0,1,1,1,1,15,15,15,15
2548,air,223,223,223,223,43.85,144.3,24.71,42.37,166,46,186,150,67,83,76,0,3,16,24,0,1,1,1,1,55,55,55,55
2549,car,223,223,223,223,43.85,144.3,24.71,42.37,166,46,186,150,67,83,76,0,3,16,24,0,1,1,1,1,55,55,55,55
2550,car,223,223,223,223,43.85,144.3,24.71,42.37,166,46,186,150,67,83,76,0,3,16,24,0,1,1,1,1,70,70,70,70
2551,car,223,223,223,223,43.85,144.3,24.71,42.37,166,46,186,150,67,83,76,0,3,16,24,0,1,1,1,1,45,45,45,45
2552,car,223,223,223,223,43.85,144.3,24.71,42.37,166,46,186,150,67,83,76,0,3,16,24,0,1,1,1,1,70,70,70,70
2553,car,223,223,223,223,43.85,144.3,24.71,42.37,166,46,186,150,67,83,76,0,3,16,24,0,1,1,1,1,45,45,45,45
2554,air,226,226,226,226,44.4,145.3,24.21,42.94,193,46,186,154,75,91,76,0,3,16,24,0,1,1,1,1,25,25,25,25
2555,bus,226,226,226,226,44.4,145.3,24.21,42.94,193,46,186,154,75,91,76,0,3,16,24,0,1,1,1,1,5,5,5,5
2556,car,226,226,226,226,44.4,145.3,24.21,42.94,193,46,186,154,75,91,76,0,3,16,24,0,1,1,1,1,25,25,25,25
2557,car,226,226,226,226,44.4,145.3,24.21,42.94,193,46,186,154,75,91,76,0,3,16,24,0,1,1,1,1,70,70,70,70
2558,car,226,226,226,226,44.4,145.3,24.21,42.94,193,46,186,154,75,91,76,0,3,16,24,0,1,1,1,1,55,55,55,55
2559,car,226,226,226,226,44.4,145.3,24.21,42.94,193,46,186,154,75,91,76,0,3,16,24,0,1,1,1,1,70,70,70,70
2560,car,226,226,226,226,44.4,145.3,24.21,42.94,193,46,186,154,75,91,76,0,3,16,24,0,1,1,1,1,25,25,25,25
2561,car,226,226,226,226,44.4,145.3,24.21,42.94,193,46,186,154,75,91,76,0,3,16,24,0,1,1,1,1,70,70,70,70
2562,car,226,226,226,226,44.4,145.3,24.21,42.94,193,46,186,154,75,91,76,0,3,16,24,0,1,1,1,1,25,25,25,25
2563,car,232,232,232,232,44.6,153.3,24.46,44.08,193,46,186,160,82,95,80,0,3,16,24,0,1,1,1,1,35,35,35,35
2564,car,232,232,232,232,44.6,153.3,24.46,44.08,193,46,186,160,82,95,80,0,3,16,24,0,1,1,1,1,35,35,35,35
2565,car,232,232,232,232,48.1,153.3,24.46,44.08,193,46,186,162,87,100,85,0,3,16,24,0,1,1,1,1,45,45,45,45
2566,car,232,232,232,232,48.1,153.3,24.46,44.08,193,46,186,162,87,100,85,0,3,16,24,0,1,1,1,1,55,55,55,55
2567,car,250,250,250,250,48.1,141.3,24.46,47.5,193,46,186,174,87,83,85,0,3,16,24,0,1,1,1,1,55,55,55,55
2568,car,367,367,367,367,48.1,153.3,26.46,69.73,193,46,186,271,87,95,85,0,3,16,24,0,1,1,1,1,35,35,35,35
2569,car,161,161,161,161,35.3,153.3,16.86,30.59,120,46,115,130,127,135,90,0,3,16,8,0,1,1,1,1,70,70,70,70
2570,car,149,149,149,149,31.3,153.3,16.86,28.31,120,46,115,108,82,115,80,0,3,16,8,0,1,1,1,1,55,55,55,55
2571,car,149,149,149,149,31.3,153.3,16.86,28.31,120,46,115,108,82,115,80,0,3,16,8,0,1,1,1,1,70,70,70,70
2572,car,149,149,149,149,31.3,153.3,16.86,28.31,120,46,115,108,82,115,80,0,3,16,8,0,1,1,1,1,25,25,25,25
2573,car,230,230,230,230,48.1,145.3,24.46,43.7,193,46,186,162,87,90,85,0,3,16,24,0,1,1,1,1,55,55,55,55
2574,car,387,387,387,387,49.6,153.3,27.46,73.53,193,46,186,273,117,115,115,0,3,16,24,0,1,1,1,1,45,45,45,45
2575,car,387,387,387,387,49.6,153.3,27.46,73.53,193,46,186,273,117,115,115,0,3,16,24,0,1,1,1,1,70,70,70,70
2576,car,433,433,433,433,50.1,153.3,27.46,82.27,193,46,186,325,127,95,125,0,3,16,24,0,1,1,1,1,70,70,70,70
